Id,Name,Shape Library,Page ID,Contained By,Group,Line Source,Line Destination,Source Arrow,Destination Arrow,Status,Text Area 1,Text Area 2,Text Area 3,Text Area 4,Text Area 5,Text Area 6,Text Area 7,Text Area 8,Text Area 9,Text Area 10,Text Area 11,Text Area 12,Text Area 13,Text Area 14,Text Area 15,Text Area 16,Text Area 17,Text Area 18,Text Area 19,Text Area 20,Text Area 21,Text Area 22,Text Area 23,Text Area 24,Text Area 25,Text Area 26,Text Area 27,Text Area 28,Text Area 29,Text Area 30,Text Area 31,Text Area 32,Text Area 33,Text Area 34,Text Area 35,Text Area 36,Text Area 37,Text Area 38,Text Area 39,Text Area 40,Text Area 41,Text Area 42,Text Area 43,Text Area 44,Text Area 45,Text Area 46,Text Area 47,Text Area 48,Text Area 49,Text Area 50,Text Area 51,Text Area 52,Text Area 53,Text Area 54,Text Area 55,Text Area 56,Text Area 57,Text Area 58,Text Area 59,Text Area 60,Text Area 61,Text Area 62,Text Area 63,Text Area 64,Text Area 65,Text Area 66,Text Area 67,Text Area 68,Text Area 69,Text Area 70,Text Area 71,Text Area 72,Text Area 73,Text Area 74,Text Area 75,Text Area 76,Text Area 77,Text Area 78,Text Area 79,Text Area 80,Text Area 81,Text Area 82,Text Area 83,Text Area 84,Text Area 85,Text Area 86,Text Area 87,Text Area 88,Text Area 89,Text Area 90,Text Area 91,Text Area 92,Text Area 93,Text Area 94,Text Area 95,Text Area 96,Notes,Shape ID,property 1,SpreadsheetColumnParentKey,SpreadsheetRowParentKey
1637,Decision,Flowchart Shapes/Containers,2,38,,,,,,,If  Product is  Listed?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vx~QB.TA2IGd,,,
1638,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Click- ""Create New Campaign""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1~QgKEe07A3,,,
1639,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Go to Blinkit Dashboard- ""Brand Central""/ ""Instamart for Business""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sAaRaIT~mbNM,,,
1640,Block,Standard,2,38,,,,,,,"Performance Analysis 
 Internal DRR 
 SOV tracking 
 Daily / Weekly review 
 Campaign performance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bPaR9aA_9y05,,,
1641,Text,Standard,2,38,,,,,,,Attach excel sheet blinkit Ads- Review sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQaR_0La1Emv,,,
1642,Process,Flowchart Shapes/Containers,2,38,,,,,,,Download data from Dashboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9-aR64JYRRS_,,,
1643,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Analyze past data: 
ROAS 
SOV 
Sales 
CTR)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p~aR5sbSdycH,,,
1644,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Create Monthly Plan:
Category split 
Sales forecast 
Paid marketing projection 
Campaign structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qcbRJjw6IXlJ,,,
1645,Text,Standard,2,38,,,,,,,Attach Blinkit Plan Sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gebRwHMboAsY,,,
1646,Process,Flowchart Shapes/Containers,2,38,,,,,,,Monitoring & Tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jnbRfEYrs0o0,,,
1647,Process,Flowchart Shapes/Containers,2,38,,,,,,,Track via Blinkit Ads Dashboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PnbRnITVOe7G,,,
1648,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Export Data to Excel- ""Blinkit Ads-Review Sheet""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WnbR2-bS4D5r,,,
1649,Decision,Flowchart Shapes/Containers,2,38,,,,,,,Is Campaign Performing Well?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KpbRC~7yFkrP,,,
1650,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Performance Criteria: 
Minimum 5 ROAS target 
Check SOV
If SOV <30% ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jfcR2cmTeMgQ,,,
1651,Terminator,Flowchart Shapes/Containers,2,38,,,,,,,"Awareness Ads 
 Stories 
 Brand tiles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wgcR5_AKovJo,,,
1652,Sticky note,Sticky Notes,2,38,,,,,,,"Configure Campaign Settings 
Campaign name
Objective (Performance) 
Duration 
Region targeting Select Products & Categories 
️ Keyword Targeting-
Add keywords 
Exact match bidding Set Budget & Bids 
Daily budget 
Bid strategy  
Launch Campaign",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhcRjaur__Nn,,,
1653,Terminator,Flowchart Shapes/Containers,2,38,,,,,,,Pause & optimize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpcRLguz5omm,,,
1654,Block,Standard,2,38,,,,,,,25th of Every Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oIcRoJt_~Guu,,,
1655,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Scale campaign  
Increase budget on high-performing SKUs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V5cRflrYpEBe,,,
1656,Decision,Flowchart Shapes/Containers,2,38,,,,,,,Approve by AGM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hbdRKO4mskpi,,,
1657,Process,Flowchart Shapes/Containers,2,38,,,,,,,Rework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kfdRP4vcPFNz,,,
1658,Process,Flowchart Shapes/Containers,2,38,,,,,,,Objective & Planning Marketing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U6lS~E3YPN-E,,,
1659,Process,Flowchart Shapes/Containers,2,38,,,,,,,Campaign Objective (Sales / Traffic / Awareness),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l7lSSq~2rc2Y,,,
1660,Sticky note,Sticky Notes,2,38,,,,,,,"Define KPI:
(ROAS, CAC, CTR, CVR)
Budget allocation (daily/monthly)
Product selection (hero SKUs / combos)
Target ROAS 
Defined before launch
CAC ceiling decided (based on margins)
Budget split: Testing (20–30%) vs Scaling (70–80%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J-lSCh86XPI8,,,
1661,Process,Flowchart Shapes/Containers,2,38,,,,,,,Audience Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lSAxKOPGeQ,,,
1662,Sticky note,Sticky Notes,2,38,,,,,,,"Intent Planning:
Cold audience (interest/lookalike)
Warm audience (engagers, video viewers)
Hot audience (ATC, website visitors)
Audience overlap check (avoid cannibalization)
Exclude purchasers (unless upsell campaign)
Frequency cap monitoring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rEmSAGSQAc70,,,
1663,Sticky note,Sticky Notes,2,38,,,,,,,"Creative Requriement Guidelines: 
Occasion/ Event- ased Planning
Define ROI bjective 
Target Group (TG) identification 
Performance marketing alignment 
Approval from Sumit 
Number & type of creatives (static / video)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..ZPz5kPMI~8,,,
1664,Decision,Flowchart Shapes/Containers,2,38,,,,,,,Reporting ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QinSCCohuz1U,,,
1665,Process,Flowchart Shapes/Containers,2,38,,,,,,,Kill Underperforming Ads ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linSRZ2Y.WBZ,,,
1666,Block,Standard,2,38,,,,,,,"Kill Criteria: 
CTR < 1%
High CPC
No conversions after threshold spend
Avoid frequent budget shocks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5inSif_Gr3UN,,,
1667,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Daily dashboard tracking
Weekly performance review
Insights extraction
KPIs:
ROAS
CAC
CTR
CVR
AOV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,​-jnSs_6xULT8,,,
1668,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Inventory Management

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8qnSLzvAL2lN,,,
1669,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Product Titles
Images
Keywords
Guardrails:
First image = high clarity + benefit
Title includes keyword + USP
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,irnSi4lWkPhk,,,
1670,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Platform Ads

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zsnSeI1VW~sC,,,
1671,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Pricing & Offers
Platform-specific pricing
Combo deals
Price parity vs D2C (or justified difference) 
Avoid deep discount wars
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OsnS8KXCdHtc,,,
1672,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Ratings & Reviews:
Monitor reviews
Improve product experience
Rating > 4 minimum target
Address negative feedback quickly
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2snS-Ed9hXar,,,
1673,Process,Flowchart Shapes/Containers,2,38,,,,,,,"Cross- Functional
Budget vs Revenue tracking daily
 SKU-level profitability tracking
Attribution clarity (Meta vs platform sales)
 Creative fatigue tracking
Inventory sync with ads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ktnSvVM5bAOE,,,
1674,Sticky note,Sticky Notes,2,38,,,,,,,"Check:
Stock availability
Demand forecasting
Guardrails:
No stock-outs on hero SKUs
Minimum buffer stock maintained",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wynSNY.q_swb,,,
1675,Block,Standard,2,38,,,,,,,"Sponsored listings
Banner placements
Focus on high-converting SKUs
Avoid spreading budget thin
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vAnSCOGcNPXl,,,
1676,Block,Standard,2,38,,,,,,,"Campaign type (Advantage+ / Manual)
Conversion event (Purchase)
Pixel check
Ad set budget allocation
Creative upload
Pixel firing correctly
Conversion API active (if possible)
Naming convention standard:
Campaign_Objective_Date
UTM tagging mandatory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6QnSNZeOS0dg,,,
1677,Sticky note,Sticky Notes,2,38,,,,,,,"Creative Requriement Guidelines: 
Minimum 3–5 creatives per ad set
First 3 sec hook mandatory
Clear CTA (Shop Now / Buy Now)
No misleading claims",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0HmSjiMAeMdc,,,
1678,Line,,2,,,50,900,None,Arrow,,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yr79p3_5PzSi,,,
1679,Line,,2,,,54,61,None,Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iC79qXfCRcwL,,,
1680,Line,,2,,,116,58,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO1~wEfXRPQX,,,
1681,Line,,2,,,116,59,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WO1~9ZVuB_te,,,
1682,Line,,2,,,116,60,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YO1~Blch~vsU,,,
1683,Line,,2,,,50,672,None,Equilateral Arrow,,Rejected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEuaq_00pCP9,,,
1684,Line,,2,,,62,63,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nSTaaCyEPkxP,,,
1685,Line,,2,,,62,64,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSTaUHkPgKsH,,,
1686,Line,,2,,,63,65,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nTTahxIo3MW4,,,
1687,Line,,2,,,63,66,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6TTa9pCi~osi,,,
1688,Line,,2,,,67,68,None,Equilateral Arrow,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2XTaNDmPsUJq,,,
1689,Line,,2,,,67,69,None,Equilateral Arrow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8XTaZ~1xLe~w,,,
1690,Line,,2,,,68,70,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,~YTaTT_dTR.V,,,
1691,Line,,2,,,70,71,None,Equilateral Arrow,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QZTalCjeQKsU,,,
1692,Line,,2,,,65,67,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q.Ta7~lJvK3D,,,
1693,Line,,2,,,69,73,None,Equilateral Arrow,,No,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sbabBl2CzF~R,,,
1694,Line,,2,,,73,74,None,Equilateral Arrow,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcabFumVSngx,,,
1695,Line,,2,,,72,74,None,Equilateral Arrow,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocabbx6u8u9A,,,
1696,Line,,2,,,70,73,None,Equilateral Arrow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_cab5bAwN5Vk,,,
1697,Line,,2,,,70,72,None,Equilateral Arrow,,NO,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdabYXN~lZ8z,,,
1698,Line,,2,,,74,75,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meabG__sVBkl,,,
1699,Line,,2,,,75,76,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jgabqC5a7zAB,,,
1700,Line,,2,,,75,77,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KPbbG8m_YN26,,,
1701,Line,,2,,,78,79,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wpcbcwb~XeQz,,,
1702,Line,,2,,,78,80,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ypcby29-FZTZ,,,
1703,Line,,2,,,78,81,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0pcbjqOXyo5c,,,
1704,Line,,2,,,78,82,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1pcbNx6TEHII,,,
1705,Line,,2,,,79,83,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETcb5_P~OvCF,,,
1706,Line,,2,,,83,84,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YTcbnvBSFL0e,,,
1707,Line,,2,,,85,86,None,Equilateral Arrow,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uAeb0PkI_Vhd,,,
1708,Line,,2,,,85,87,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nFebS~Ui5vMe,,,
1709,Line,,2,,,94,88,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2GebdV3--Y6w,,,
1710,Line,,2,,,86,89,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_Kebzt9qqbSn,,,
1711,Line,,2,,,89,62,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,​-LebKwmWS_Fs,,,
1712,Line,,2,,,78,90,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0MebxHIqodMw,,,
1713,Line,,2,,,78,91,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2Mebkia2.vcP,,,
1714,Line,,2,,,78,92,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4MebUduTXM9s,,,
1715,Line,,2,,,78,93,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HNebz-wYQ9DL,,,
1716,Line,,2,,,84,94,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PrpbWvJYSri4,,,
1717,Line,,2,,,94,85,None,Equilateral Arrow,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LspbILrmr08H,,,
1718,Line,,2,,,94,95,None,Equilateral Arrow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4xpbkdBhnivW,,,
1719,Line,,2,,,95,96,None,Equilateral Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XOpbn7Vjnh2w,,,
